subject;palette;user_answer;time;ref;left;right;true_answer;correct;incorrect;baseline;luminance_left;luminance_right;luminance_total;luminance_diff;lab_left;lab_right;lab_total;lab_diff;ucs_left;ucs_right;ucs_total;ucs_diff;name_left;name_right;name_total;name_diff;sal_left;sal_right;sal_ref;create_time
59ab5ec22ebd06097c6ac5cc;viridis;a;3460;0.55;0.35;0.95;a;true;0;0.20;14.717;29.435;44.152;14.718;40.883;89.665;117.569;48.782;24.342;46.950;67.261;22.608;0.585;0.991;1.000;0.406;0.280;0.490;0.241;Sat Sep 02 2017 18:52:56 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;9352;0.4;0;0.6;b;true;0;0.20;31.908;14.850;46.758;17.058;66.488;41.549;104.523;24.939;45.042;24.419;64.396;20.623;0.977;0.620;0.999;0.357;0.480;0.278;0.224;Sat Sep 02 2017 18:53:06 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;3299;0.8;0.7;1;a;true;0;0.10;7.047;14.586;21.633;7.539;25.096;51.683;72.260;26.587;12.144;24.140;34.912;11.996;0.025;1.000;1.000;0.975;0.358;0.728;0.436;Sat Sep 02 2017 18:53:09 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;8004;0.5;0.3;0.9;a;false;1;0.20;15.168;29.310;44.478;14.142;42.027;88.366;120.599;46.339;24.918;47.240;68.450;22.322;0.635;0.897;1.000;0.262;0.365;0.202;0.228;Sat Sep 02 2017 18:53:17 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;9909;0.2;0.1;0.4;a;true;0;0.10;8.405;14.990;23.395;6.585;18.385;42.326;59.896;23.941;12.425;24.002;35.348;11.577;0.580;0.183;0.895;-0.397;0.411;0.224;0.318;Sat Sep 02 2017 18:53:27 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;6039;0.5;0.4;0.7;a;true;0;0.10;7.705;14.708;22.413;7.003;20.984;44.205;64.473;23.221;12.749;24.399;36.752;11.650;0.316;0.712;0.919;0.396;0.224;0.358;0.228;Sat Sep 02 2017 18:53:33 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;2069;0.1;0.05;0.2;a;true;0;0.05;4.425;8.405;12.830;3.980;6.786;18.385;23.982;11.599;6.276;12.425;18.471;6.149;0.010;0.580;0.682;0.570;0.510;0.318;0.411;Sat Sep 02 2017 18:53:35 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;3636;0.9;0.85;1;a;true;0;0.05;3.693;7.031;10.724;3.338;14.607;24.974;38.547;10.367;6.327;12.169;18.168;5.842;0.172;0.661;0.978;0.489;0.297;0.728;0.202;Sat Sep 02 2017 18:53:38 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;2314;0.3;0.2;0.5;a;true;0;0.10;7.527;15.168;22.695;7.641;21.333;42.027;63.046;20.694;11.936;24.918;36.130;12.982;0.071;0.635;0.716;0.564;0.318;0.228;0.365;Sat Sep 02 2017 18:53:41 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;8604;0.45;0.05;0.65;b;false;1;0.20;31.516;15.006;46.522;16.510;73.520;43.327;113.446;30.193;45.658;24.757;65.900;20.901;0.986;0.647;1.000;0.339;0.510;0.315;0.226;Sat Sep 02 2017 18:53:50 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;8949;0.6;0.4;1;a;false;1;0.20;14.850;29.196;44.046;14.346;41.549;88.248;113.246;46.699;24.419;45.758;65.580;21.339;0.620;1.000;1.000;0.380;0.224;0.728;0.278;Sat Sep 02 2017 18:53:58 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;9020;0.2;0;0.3;b;true;0;0.10;16.918;7.527;24.445;9.391;28.439;21.333;47.217;7.106;24.010;11.936;34.707;12.074;0.689;0.071;0.959;0.618;0.480;0.365;0.318;Sat Sep 02 2017 18:54:07 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;5790;0.6;0.55;0.7;a;false;1;0.05;3.761;7.563;11.324;3.802;10.930;24.033;34.722;13.103;6.150;12.751;18.844;6.601;0.119;0.243;0.619;0.124;0.241;0.358;0.278;Sat Sep 02 2017 18:54:13 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;3766;0.7;0.6;0.9;a;true;0;0.10;7.563;14.602;22.165;7.039;24.033;52.802;72.665;28.769;12.751;24.563;36.527;11.812;0.243;0.412;0.611;0.169;0.278;0.202;0.358;Sat Sep 02 2017 18:54:17 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;3676;0.6;0.4;0.7;b;true;0;0.10;14.850;7.563;22.413;7.287;41.549;24.033;64.473;17.516;24.419;12.751;36.752;11.668;0.620;0.243;0.919;0.377;0.224;0.358;0.278;Sat Sep 02 2017 18:54:20 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;8181;0.6;0.2;0.8;b;true;0;0.20;29.839;14.610;44.449;15.229;83.112;47.787;122.369;35.325;47.036;24.677;68.105;22.359;0.942;0.346;1.000;0.596;0.318;0.436;0.278;Sat Sep 02 2017 18:54:29 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;4302;0.4;0.2;0.5;b;true;0;0.10;14.990;7.705;22.695;7.285;42.326;20.984;63.046;21.342;24.002;12.749;36.130;11.253;0.183;0.316;0.716;-0.133;0.318;0.228;0.224;Sat Sep 02 2017 18:54:33 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;11990;0.45;0.25;0.85;a;false;1;0.20;14.857;29.626;44.484;14.769;41.554;87.439;121.996;45.885;24.104;48.140;68.625;24.036;0.374;0.940;1.000;0.566;0.372;0.297;0.226;Sat Sep 02 2017 18:54:45 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;b;3972;0.5;0.1;0.7;b;true;0;0.20;31.100;14.708;45.807;16.392;80.215;44.205;120.379;36.010;46.678;24.399;67.156;22.279;0.965;0.712;0.999;0.253;0.411;0.358;0.228;Sat Sep 02 2017 18:54:49 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;viridis;a;2515;0.4;0.35;0.5;a;true;0;0.05;3.628;7.705;11.334;4.077;10.189;20.984;31.150;10.795;6.085;12.749;18.775;6.664;0.029;0.316;0.502;0.287;0.280;0.228;0.224;Sat Sep 02 2017 18:54:51 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3851;0.1;0.05;0.2;a;true;0;0.05;3.630;6.677;10.308;3.047;5.533;10.684;15.848;5.151;6.898;13.661;20.461;6.763;0.034;0.464;0.697;0.430;0.379;0.609;0.346;Sat Sep 02 2017 18:54:58 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2988;0.8;0.7;1;a;true;0;0.10;8.538;19.502;28.040;10.964;24.838;55.839;79.007;31.001;13.394;28.067;41.066;14.673;0.026;0.964;1.000;0.938;0.417;0.732;0.603;Sat Sep 02 2017 18:55:01 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2266;0.6;0.4;0.7;b;true;0;0.10;15.253;8.393;23.646;6.860;54.666;27.008;81.424;27.658;27.155;14.154;40.643;13.001;0.774;0.841;0.995;-0.067;0.344;0.417;0.330;Sat Sep 02 2017 18:55:04 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;3397;0.6;0.5;0.65;b;true;0;0.05;7.706;4.188;11.895;3.518;26.624;13.540;40.118;13.084;13.534;7.115;20.567;6.419;0.293;0.172;0.674;0.121;0.298;0.180;0.330;Sat Sep 02 2017 18:55:07 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;3179;0.5;0.3;0.6;b;true;0;0.10;14.725;7.706;22.431;7.019;53.139;26.624;79.602;26.515;27.687;13.534;40.084;14.153;0.809;0.293;0.993;0.516;0.643;0.330;0.298;Sat Sep 02 2017 18:55:10 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2556;0.6;0.5;0.8;a;true;0;0.10;7.706;16.931;24.637;9.225;26.624;51.533;77.712;24.909;13.534;27.405;40.473;13.871;0.293;0.963;1.000;0.670;0.298;0.603;0.330;Sat Sep 02 2017 18:55:13 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2421;0.3;0.25;0.4;a;true;0;0.05;3.070;7.178;10.249;4.108;8.142;25.104;33.125;16.962;6.348;14.277;20.432;7.929;0.000;0.180;0.190;0.180;0.650;0.344;0.643;Sat Sep 02 2017 18:55:15 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2489;0.3;0.2;0.35;b;false;1;0.05;6.477;3.507;9.984;2.970;14.933;11.798;26.470;3.135;13.383;7.281;20.474;6.102;0.002;0.006;0.012;-0.004;0.609;0.522;0.643;Sat Sep 02 2017 18:55:18 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;6203;0.6;0.4;1;a;true;0;0.20;15.253;36.433;51.686;21.180;54.666;103.243;152.313;48.577;27.155;54.368;77.515;27.213;0.774;1.000;1.000;0.226;0.344;0.732;0.330;Sat Sep 02 2017 18:55:24 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3572;0.9;0.85;1;a;true;0;0.05;4.644;10.007;14.651;5.363;13.483;29.406;42.802;15.923;6.977;13.988;20.933;7.011;0.474;0.030;0.616;-0.444;0.404;0.732;0.499;Sat Sep 02 2017 18:55:27 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2765;0.8;0.75;0.9;a;true;0;0.05;4.224;9.496;13.720;5.272;12.021;26.810;38.566;14.789;6.505;14.183;20.630;7.678;0.002;0.841;0.872;0.839;0.598;0.499;0.603;Sat Sep 02 2017 18:55:30 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;7333;0.2;0;0.3;b;false;1;0.10;13.608;6.477;20.085;7.131;21.527;14.933;31.771;6.594;26.600;13.383;39.107;13.217;0.886;0.002;0.915;0.884;0.455;0.643;0.609;Sat Sep 02 2017 18:55:37 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;7993;0.45;0.05;0.65;b;true;0;0.20;27.711;15.693;43.404;12.018;61.887;54.047;112.935;7.840;51.120;27.309;70.046;23.811;0.864;0.809;1.000;0.055;0.379;0.180;0.273;Sat Sep 02 2017 18:55:45 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3389;0.2;0.1;0.4;a;true;0;0.10;6.677;13.655;20.332;6.978;10.684;39.539;46.776;28.855;13.661;27.141;39.640;13.480;0.464;0.201;0.599;-0.263;0.346;0.344;0.609;Sat Sep 02 2017 18:55:49 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;7692;0.4;0.2;0.8;a;true;0;0.20;13.655;32.184;45.839;18.529;39.539;105.218;142.787;65.679;27.141;53.032;72.462;25.891;0.201;1.000;1.000;0.799;0.609;0.603;0.344;Sat Sep 02 2017 18:55:57 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2812;0.4;0.3;0.45;b;true;0;0.05;7.178;3.749;10.927;3.429;25.104;14.093;39.154;11.011;14.277;7.009;21.049;7.268;0.180;0.092;0.465;0.088;0.643;0.273;0.344;Sat Sep 02 2017 18:55:59 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;6225;0.6;0.2;0.8;b;true;0;0.20;28.908;16.931;45.839;11.977;93.475;51.533;142.787;41.942;50.840;27.405;72.462;23.435;1.000;0.963;1.000;0.037;0.609;0.603;0.330;Sat Sep 02 2017 18:56:06 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;15402;0.55;0.35;0.95;a;false;1;0.20;14.802;35.657;50.458;20.855;54.394;102.022;152.315;47.628;27.049;54.408;76.695;27.359;0.931;1.000;1.000;0.069;0.522;0.728;0.372;Sat Sep 02 2017 18:56:21 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3445;0.6;0.55;0.7;a;true;0;0.05;4.123;8.393;12.516;4.270;13.593;27.008;40.540;13.415;7.035;14.154;21.114;7.119;0.131;0.841;0.950;0.710;0.372;0.417;0.330;Sat Sep 02 2017 18:56:24 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2644;0.1;0;0.15;b;true;0;0.05;6.931;3.344;10.275;3.587;11.920;5.362;16.941;6.558;13.199;6.874;19.973;6.325;0.109;0.234;0.600;-0.125;0.455;0.385;0.346;Sat Sep 02 2017 18:56:27 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2308;0.3;0.2;0.5;a;true;0;0.10;6.477;14.725;21.202;8.248;14.933;53.139;67.256;38.206;13.383;27.687;39.590;14.304;0.002;0.809;0.826;0.807;0.609;0.298;0.643;Sat Sep 02 2017 18:56:29 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2386;0.4;0.2;0.5;b;true;0;0.10;13.655;7.547;21.202;6.108;39.539;28.100;67.256;11.439;27.141;13.945;39.590;13.196;0.201;0.423;0.826;-0.222;0.609;0.298;0.344;Sat Sep 02 2017 18:56:35 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;8984;0.5;0.3;0.9;a;true;0;0.20;14.725;34.133;48.858;19.408;53.139;101.935;152.127;48.796;27.687;53.733;75.535;26.046;0.809;1.000;1.000;0.191;0.643;0.499;0.298;Sat Sep 02 2017 18:56:44 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;10159;0.55;0.15;0.75;b;true;0;0.20;28.119;16.829;44.948;11.290;83.780;53.225;135.178;30.555;50.385;27.898;71.541;22.487;0.985;0.996;1.000;-0.011;0.385;0.598;0.372;Sat Sep 02 2017 18:56:54 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;5656;0.4;0;0.6;b;false;1;0.20;27.263;15.253;42.516;12.010;50.658;54.666;99.733;-4.008;51.020;27.155;69.469;23.865;0.936;0.774;1.000;0.162;0.455;0.330;0.344;Sat Sep 02 2017 18:57:00 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;6570;0.45;0.25;0.85;a;true;0;0.20;13.997;33.286;47.284;19.289;47.115;103.639;148.765;56.524;27.011;53.532;73.938;26.521;0.477;1.000;1.000;0.523;0.650;0.404;0.273;Sat Sep 02 2017 18:57:07 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3318;0.4;0.35;0.5;a;true;0;0.05;3.671;7.547;11.218;3.876;13.331;28.100;41.416;14.769;7.082;13.945;20.846;6.863;0.123;0.423;0.746;0.300;0.522;0.298;0.344;Sat Sep 02 2017 18:57:10 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2820;0.7;0.6;0.9;a;true;0;0.10;8.393;18.033;26.426;9.640;27.008;50.987;76.680;23.979;14.154;27.423;41.123;13.269;0.841;0.890;0.996;0.049;0.330;0.499;0.417;Sat Sep 02 2017 18:57:13 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3835;0.2;0.1;0.25;b;false;1;0.05;6.677;3.406;10.084;3.271;10.684;6.937;16.951;3.747;13.661;7.086;20.626;6.575;0.464;0.001;0.487;0.463;0.346;0.650;0.609;Sat Sep 02 2017 18:57:17 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2693;0.5;0.45;0.6;a;true;0;0.05;3.798;7.706;11.504;3.908;14.007;26.624;40.594;12.617;6.974;13.534;20.382;6.560;0.172;0.293;0.565;0.121;0.273;0.330;0.298;Sat Sep 02 2017 18:57:19 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;3092;0.5;0.4;0.55;b;true;0;0.05;7.547;3.584;11.130;3.963;28.100;13.033;41.099;15.067;13.945;6.516;20.309;7.429;0.423;0.064;0.652;0.359;0.344;0.372;0.298;Sat Sep 02 2017 18:57:22 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;4688;0.5;0.4;0.7;a;true;0;0.10;7.547;16.100;23.646;8.553;28.100;53.536;81.424;25.436;13.945;27.514;40.643;13.569;0.423;0.980;0.995;0.557;0.344;0.417;0.298;Sat Sep 02 2017 18:57:27 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;3693;0.9;0.8;0.95;b;true;0;0.05;9.496;5.108;14.603;4.388;26.810;14.692;41.209;12.118;14.183;7.254;21.369;6.929;0.841;0.018;0.950;0.823;0.603;0.728;0.499;Sat Sep 02 2017 18:57:31 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;8125;0.5;0.1;0.7;b;true;0;0.20;27.879;16.100;43.979;11.779;73.504;53.536;124.905;19.968;50.870;27.514;70.639;23.356;0.914;0.980;1.000;-0.066;0.346;0.417;0.298;Sat Sep 02 2017 18:57:39 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3221;0.2;0.15;0.3;a;true;0;0.05;3.333;6.477;9.810;3.144;5.515;14.933;19.884;9.418;6.821;13.383;20.075;6.562;0.049;0.002;0.062;-0.047;0.385;0.643;0.609;Sat Sep 02 2017 18:57:42 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2900;0.8;0.6;0.9;b;true;0;0.10;16.931;9.496;26.426;7.435;51.533;26.810;76.680;24.723;27.405;14.183;41.123;13.222;0.963;0.841;0.996;0.122;0.330;0.499;0.603;Sat Sep 02 2017 18:57:45 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;3812;0.4;0.3;0.6;a;true;0;0.10;7.178;15.253;22.431;8.075;25.104;54.666;79.602;29.562;14.277;27.155;40.084;12.878;0.180;0.774;0.993;0.594;0.643;0.330;0.344;Sat Sep 02 2017 18:57:49 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2364;0.3;0.1;0.4;b;false;1;0.10;13.154;7.178;20.332;5.976;24.032;25.104;46.776;-1.072;26.720;14.277;39.640;12.443;0.493;0.180;0.599;0.313;0.346;0.344;0.643;Sat Sep 02 2017 18:57:51 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2765;0.7;0.65;0.8;a;true;0;0.05;4.205;8.538;12.742;4.333;13.473;24.838;38.134;11.365;7.048;13.394;20.376;6.346;0.474;0.026;0.630;-0.448;0.180;0.603;0.417;Sat Sep 02 2017 18:57:54 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;a;2338;0.8;0.7;0.85;b;false;1;0.05;8.538;4.851;13.389;3.687;24.838;13.447;38.062;11.391;13.394;7.234;20.573;6.160;0.026;0.091;0.142;-0.065;0.417;0.404;0.603;Sat Sep 02 2017 18:57:56 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;3164;0.7;0.5;0.8;b;true;0;0.10;16.100;8.538;24.637;7.562;53.536;24.838;77.712;28.698;27.514;13.394;40.473;14.120;0.980;0.026;1.000;0.954;0.298;0.603;0.417;Sat Sep 02 2017 18:57:59 GMT-0700 (PDT)
59ab5ec22ebd06097c6ac5cc;plasma;b;2580;0.7;0.6;0.75;b;true;0;0.05;8.393;4.313;12.706;4.080;27.008;12.871;39.772;14.137;14.154;6.904;21.001;7.250;0.841;0.018;0.951;0.823;0.330;0.598;0.417;Sat Sep 02 2017 18:58:02 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;7616;0.7;0.65;0.8;a;true;0;0.05;5.281;10.715;15.997;5.434;12.164;22.893;33.541;10.729;7.250;14.102;21.020;6.852;0.090;0.314;0.554;0.224;0.321;0.404;0.316;Sat Sep 02 2017 18:47:03 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;8351;0.6;0.5;0.65;b;true;0;0.05;8.781;4.903;13.684;3.878;25.579;13.518;38.617;12.061;13.946;7.216;20.827;6.730;0.421;0.268;0.683;0.153;0.254;0.321;0.381;Sat Sep 02 2017 18:47:12 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;7716;0.9;0.8;0.95;b;true;0;0.05;11.719;6.194;17.913;5.525;25.057;12.398;37.379;12.659;14.684;7.368;22.033;7.316;0.241;0.155;0.579;0.086;0.404;0.247;0.288;Sat Sep 02 2017 18:47:19 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;5475;0.5;0.3;0.6;b;false;1;0.10;17.740;8.781;26.520;8.959;38.598;25.579;63.934;13.019;28.741;13.946;42.141;14.795;0.323;0.421;0.985;-0.098;0.609;0.381;0.254;Sat Sep 02 2017 18:47:25 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;12341;0.4;0;0.6;b;false;1;0.20;35.414;17.781;53.196;17.633;67.528;47.467;81.391;20.061;47.759;28.493;68.724;19.266;1.000;0.969;1.000;0.031;0.844;0.381;0.565;Sat Sep 02 2017 18:47:37 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;3552;0.3;0.2;0.5;a;true;0;0.10;9.104;17.740;26.844;8.636;12.419;38.598;49.115;26.179;13.909;28.741;41.805;14.832;0.051;0.323;0.372;0.272;0.326;0.254;0.609;Sat Sep 02 2017 18:47:41 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;3953;0.8;0.7;1;a;true;0;0.10;10.715;23.742;34.458;13.027;22.893;48.212;69.708;25.319;14.102;28.782;42.509;14.680;0.314;0.855;0.969;0.541;0.316;0.232;0.404;Sat Sep 02 2017 18:47:45 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;4663;0.7;0.6;0.75;b;true;0;0.05;10.184;5.621;15.805;4.563;25.173;12.332;35.702;12.841;14.282;7.606;21.415;6.676;0.487;0.128;0.750;0.359;0.381;0.332;0.316;Sat Sep 02 2017 18:47:49 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;3676;0.5;0.4;0.7;a;true;0;0.10;9.000;18.965;27.966;9.965;22.009;49.085;70.053;27.076;14.763;27.247;40.809;12.484;0.288;0.804;0.996;0.516;0.565;0.316;0.254;Sat Sep 02 2017 18:47:53 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;6492;0.5;0.1;0.7;b;true;0;0.20;37.908;18.965;56.873;18.943;58.012;49.085;90.390;8.927;50.300;27.247;71.018;23.053;0.924;0.804;1.000;0.120;0.353;0.316;0.254;Sat Sep 02 2017 18:48:00 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;2863;0.2;0.1;0.25;b;true;0;0.05;11.065;4.783;15.848;6.282;34.655;7.168;40.161;27.487;14.222;7.313;20.367;6.909;0.657;0.015;0.777;0.642;0.353;0.413;0.326;Sat Sep 02 2017 18:48:02 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;5612;0.4;0.3;0.45;b;true;0;0.05;8.739;4.420;13.159;4.319;16.670;10.314;26.946;6.356;14.122;7.315;21.377;6.807;0.005;0.031;0.050;-0.026;0.609;0.356;0.565;Sat Sep 02 2017 18:48:08 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;1924;0.8;0.75;0.9;a;true;0;0.05;5.095;11.719;16.814;6.624;10.935;25.057;35.882;14.122;6.580;14.684;21.230;8.104;0.080;0.241;0.468;0.161;0.332;0.288;0.404;Sat Sep 02 2017 18:48:10 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;3285;0.6;0.5;0.8;a;true;0;0.10;8.781;20.900;29.681;12.119;25.579;43.995;63.166;18.416;13.946;27.395;38.615;13.449;0.421;0.824;0.941;0.403;0.254;0.404;0.381;Sat Sep 02 2017 18:48:13 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;4711;0.8;0.6;0.9;b;true;0;0.10;20.900;11.719;32.619;9.181;43.995;25.057;64.143;18.938;27.395;14.684;40.920;12.711;0.824;0.241;0.909;0.583;0.381;0.288;0.404;Sat Sep 02 2017 18:48:18 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;1907;0.7;0.5;0.8;b;true;0;0.10;18.965;10.715;29.681;8.250;49.085;22.893;63.166;26.192;27.247;14.102;38.615;13.145;0.804;0.314;0.941;0.490;0.254;0.404;0.316;Sat Sep 02 2017 18:48:20 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;9341;0.6;0.4;0.7;b;true;0;0.10;17.781;10.184;27.966;7.597;47.467;25.173;70.053;22.294;28.493;14.282;40.809;14.211;0.969;0.487;0.996;0.482;0.565;0.316;0.381;Sat Sep 02 2017 18:48:29 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;2073;0.4;0.35;0.5;a;true;0;0.05;4.326;9.000;13.327;4.674;8.565;22.009;30.534;13.444;6.950;14.763;21.657;7.813;0.001;0.288;0.312;0.287;0.621;0.254;0.565;Sat Sep 02 2017 18:48:31 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;3154;0.4;0.2;0.5;b;true;0;0.10;17.843;9.000;26.844;8.843;27.857;22.009;49.115;5.848;27.658;14.763;41.805;12.895;0.067;0.288;0.372;-0.221;0.326;0.254;0.565;Sat Sep 02 2017 18:48:34 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;1960;0.5;0.3;0.9;a;true;0;0.20;17.740;41.400;59.139;23.660;38.598;77.749;105.522;39.151;28.741;50.538;70.717;21.797;0.323;0.962;1.000;0.639;0.609;0.288;0.254;Sat Sep 02 2017 18:48:36 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;4161;0.6;0.2;0.8;b;true;0;0.20;35.624;20.900;56.524;14.724;73.783;43.995;104.435;29.788;54.592;27.395;72.102;27.197;0.987;0.824;1.000;0.163;0.326;0.404;0.381;Sat Sep 02 2017 18:48:40 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;4705;0.1;0;0.15;b;false;1;0.05;6.507;5.905;12.412;0.602;28.986;18.068;46.783;10.918;14.215;7.253;21.441;6.962;0.712;0.182;0.947;0.530;0.844;0.260;0.353;Sat Sep 02 2017 18:48:47 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;10308;0.45;0.05;0.65;b;true;0;0.20;37.910;18.264;56.174;19.646;63.018;50.053;86.095;12.965;47.996;27.996;69.600;20.000;0.968;0.928;1.000;0.040;0.612;0.321;0.356;Sat Sep 02 2017 18:48:58 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;1810;0.5;0.45;0.6;a;true;0;0.05;4.580;8.781;13.361;4.201;11.700;25.579;37.203;13.879;7.462;13.946;21.308;6.484;0.153;0.421;0.847;0.268;0.356;0.381;0.254;Sat Sep 02 2017 18:48:59 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;b;7638;0.2;0.1;0.4;a;false;1;0.10;11.065;17.843;28.908;6.778;34.655;27.857;45.871;-6.798;14.222;27.658;37.677;13.436;0.657;0.067;0.884;-0.590;0.353;0.565;0.326;Sat Sep 02 2017 18:49:07 GMT-0700 (PDT)
59ab5f102ebd06097c6ac63d;magma;a;4804;0.9;0.85;1;a;true;0;0.05;6.026;12.023;18.048;5.997;12.446;23.294;35.692;10.848;7.347;14.129;21.466;6.782;0.077;0.557;0.740;0.480;0.352;0.232;0.288;Sat Sep 02 2017 18:49:12 GMT-0700 (PDT)
